id,title,overview,genres,keywords,cast,director,runtime,release_date,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,media_type,number_of_seasons,number_of_episodes
1413,American Horror Story,"An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke, a cult, the apocalypse and a summer camp.","['Drama', 'Mystery', 'Sci-Fi & Fantasy']","['hotel', 'nun', 'asylum', 'presidential election', 'haunted house', 'carnival', 'school of witchcraft', 'summer camp', 'supernatural', 'cult', 'anti-christ', 'anthology', 'serial killer', 'apocalypse', 'slasher', 'witchcraft', 'lgbt', 'coven (akelarre)', 'paranormal activity', 'virus', 'freak show', 'erotic thriller', '1980s', 'horror anthology', 'supernatural horror', 'period piece', 'psychological horror', 'horror', 'witches']",['Sarah Paulson'],"['Ryan Murphy', 'Brad Falchuk']",,2011-10-05,8.077,6122,103.2663,/x2c3AvZeTyNehRZXabTojAxfDuR.jpg,/6fQSEUfV3eDUS5AGhwJK8CAWt0b.jpg,en,tv,13.0,145.0
62852,Billions,"Shrewd, savvy U.S. Attorney Chuck Rhoades and the brilliant, ambitious hedge fund king Bobby ""Axe"" Axelrod are on an explosive collision course, with each using all of his considerable smarts, power and influence to outmaneuver the other. The stakes are in the billions in this timely, provocative series.",['Drama'],"['new york city', 'businessman', 'wall street', 'finances', 'wealth', 'stock market', 'hedge fund', 'white collar criminal']","['Paul Giamatti', 'Maggie Siff', 'David Costabile', 'Dola Rashad', 'Jeffrey DeMunn', 'Kelly AuCoin', 'Asia Kate Dillon', 'Corey Stoll', 'Daniel Breaker', 'Sakina Jaffrey']","['Andrew Ross Sorkin', 'Brian Koppelman', 'David Levien']",,2016-01-17,7.76,1058,55.4256,/edwYPQdZE998d748AdwWLsfy0rl.jpg,/51Hw58fMwJQKYJ6XYJIRQBP9EPA.jpg,en,tv,7.0,84.0
1415,Elementary,"A modern-day drama about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where his wealthy father forces him to live with his worst nightmare - a sober companion, Dr. Watson.","['Drama', 'Mystery', 'Crime']","['new york city', 'detective', 'investigation', 'recovering addict', 'police investigation']","['Jonny Lee Miller', 'Lucy Liu', 'Jon Michael Hill', 'Aidan Quinn']",['Robert Doherty'],43.0,2012-09-27,7.634,1867,58.9719,/q9dObe29W4bDpgzUfOOH3ZnzDbR.jpg,/7sJrNKwzyJWnFPFpDL9wnZ859LZ.jpg,en,tv,7.0,154.0
1416,Grey's Anatomy,Follows the personal and professional lives of a group of doctors at Seattle's Grey Sloan Memorial Hospital.,['Drama'],"['seattle, washington', 'trauma', 'workplace', 'hospital', 'doctor', 'medical student', 'surgical interns', 'medical drama']","['Ellen Pompeo', 'Chandra Wilson', 'James Pickens Jr.', 'Caterina Scorsone', 'Camilla Luddington', 'Kevin McKidd', 'Kim Raver', 'Jason George', 'Chris Carmack', 'Anthony Hill']",['Shonda Rhimes'],,2005-03-27,8.206,11001,265.2903,/hjJkrLXhWvGHpLeLBDFznpBTY1S.jpg,/jP0Rhj9OTPDAwQlHQwOLFDdeE8t.jpg,en,tv,23.0,466.0
1417,Glee,"In this musical comedy, optimistic high school teacher Will Schuester tries to refuel his own passion while reinventing the high school's glee club and challenging a group of outcasts to realize their star potential as they strive to outshine their singing competition while navigating the cruel halls of McKinley High.","['Comedy', 'Drama']","['new york city', 'ohio', 'musical', 'high school', 'bullying', 'aspiring singer', 'broadway', 'glee club', ""following one's dream"", 'musical comedy', 'teen pregnancy', 'provocative', 'celebratory', 'cheerful']","['Lea Michele', 'Chris Colfer', 'Matthew Morrison', 'Jane Lynch', 'Dot-Marie Jones', 'Chord Overstreet', 'Darren Criss', 'Amber Riley', 'Kevin McHale']","['Ryan Murphy', 'Ian Brennan', 'Brad Falchuk']",,2009-05-19,6.784,962,58.6098,/9WlKHB3lmqMmxO1SfL6MVOJxKPP.jpg,/1orqm4lN8VtYGlxZ1g12ip6iwmG.jpg,en,tv,6.0,121.0
1418,The Big Bang Theory,Physicists Leonard and Sheldon find their nerd-centric social circle with pals Howard and Raj expanding when aspiring actress Penny moves in next door.,['Comedy'],"['geek', 'nerd', 'friends', 'scientist', 'sitcom']","['Johnny Galecki', 'Jim Parsons', 'Kaley Cuoco', 'Simon Helberg', 'Kunal Nayyar', 'Melissa Rauch', 'Mayim Bialik']","['Chuck Lorre', 'Bill Prady']",22.0,2007-09-24,7.924,12678,54.9659,/euKFiO5M125rpngFRBbSW83beeI.jpg,/rwYvhVv0vwbulMwxOfEsuAr1JrT.jpg,en,tv,12.0,279.0
1419,Castle,"After a serial killer imitates the plots of his novels, successful mystery novelist Richard ""Rick"" Castle receives permission from the Mayor of New York City to tag along with an NYPD homicide investigation team for research purposes.","['Drama', 'Crime']","['new york city', 'police', 'writer', 'novelist', 'criminal investigation', 'female detective', 'homicide detective', 'criminal consultant', 'police procedural']","['Nathan Fillion', 'Stana Katic', 'Molly C. Quinn', 'Jon Huertas', 'Seamus Dever', 'Susan Sullivan', 'Tamala Jones', 'Toks Olagundoye']",['Andrew W. Marlowe'],,2009-03-09,7.967,2127,91.9889,/diXBeMzvfJb2iJg3G0kCUaMCzEc.jpg,/zOnLMRD3PIhwO5KZmWMVEnLokMo.jpg,en,tv,8.0,173.0
1420,New Girl,"Jessica Day is an offbeat and adorable girl in her late 20s who, after a bad breakup, moves in with three single guys. Goofy, positive, vulnerable and honest to a fault, Jess has faith in people, even when she shouldn't. Although she's dorky and awkward, she's comfortable in her own skin. More prone to friendships with women, she's not used to hanging with the boys—especially at home.",['Comedy'],"['roommates', 'friends', 'apartment building', 'group of friends', 'twenty something', 'sitcom']","['Zooey Deschanel', 'Jake Johnson', 'Max Greenfield', 'Lamorne Morris', 'Hannah Simone']",['Elizabeth Meriwether'],22.0,2011-09-20,7.354,1708,51.8629,/8oCqMlKKomCArVtyOjRzMN6g40Z.jpg,/959IFVeGqz2M6qGvQ1RxN2r6Mq6.jpg,en,tv,7.0,146.0
1421,Modern Family,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family.",['Comedy'],"['family relationships', 'breaking the fourth wall', 'family', 'sitcom', 'blended family']","[""Ed O'Neill"", 'Sofía Vergara', 'Julie Bowen', 'Ty Burrell', 'Jesse Tyler Ferguson', 'Eric Stonestreet', 'Sarah Hyland', 'Ariel Winter', 'Nolan Gould', 'Rico Rodriguez']","['Steven Levitan', 'Christopher Lloyd']",,2009-09-23,7.909,3463,115.8063,/k5Qg5rgPoKdh3yTJJrLtyoyYGwC.jpg,/nO7EzksrBzlNpAg5rgv8HzaBIkx.jpg,en,tv,11.0,250.0
1422,The Middle,"The daily mishaps of a married woman and her semi-dysfunctional family and their attempts to survive life in general in the city of Orson, Indiana.",['Comedy'],"['indiana, usa', 'middle class', 'dysfunctional family', 'family', 'middle america', 'sitcom']","['Patricia Heaton', 'Neil Flynn', 'Charlie McDermott', 'Eden Sher', 'Atticus Shaffer']","['Eileen Heisler', 'DeAnn Heline']",22.0,2009-09-30,7.566,764,64.1926,/u6FluiFx3ocVS0MgZszfpPKXT2p.jpg,/82D01BlixH1JD0BCQoERabDjp7h.jpg,en,tv,9.0,215.0
1414,The Shield,The story of an inner-city Los Angeles police precinct where some of the cops aren't above breaking the rules or working against their associates to both keep the streets safe and their self-interests intact.,"['Crime', 'Drama', 'Action & Adventure']","['robbery', 'police brutality', 'mayor', 'drug dealer', 'gang', 'dirty cop', 'police corruption', 'los angeles, california', 'drugs', 'police detective', 'death', 'criminal investigation', 'lapd', 'grim', 'mexican cartel', 'intense', 'brutal violence']","['Michael Chiklis', 'Catherine Dent', 'Paula Garcés', 'Walton Goggins', 'Michael Jace', 'Jay Karnes', 'Benito Martinez', 'David Marciano', 'CCH Pounder', 'Cathy Cahlin Ryan']",['Shawn Ryan'],45.0,2002-03-12,8.2,888,51.77,/AfdZXqqlFsPUEfi6kWWWthxw7Nz.jpg,/AuQGIa3ZarPdS0bhWjQWJR0mhJj.jpg,en,tv,7.0,88.0
1431,CSI: Crime Scene Investigation,"A Las Vegas team of forensic investigators are trained to solve criminal cases by scouring the crime scene, collecting irrefutable evidence and finding the missing pieces that solve the mystery.","['Crime', 'Drama', 'Mystery']","['detective', 'police', 'crime scene', 'las vegas', 'criminal investigation', 'forensic', 'murder investigation', 'homicide detective', 'crime investigation', 'police procedural', 'forensic evidence', 'forensic expert', 'crime scene investigation', 'crime scene investigator']","['Ted Danson', 'George Eads', 'Jorja Fox', 'Eric Szmanda', 'Robert David Hall', 'Wallace Langham', 'Jon Wellner', 'Elisabeth Harnois', 'Elisabeth Shue', 'David Berman']","['Ann Donahue', 'Anthony E. Zuiker']",43.0,2000-10-06,7.621,1414,164.174,/i5hmoRjHNWady4AtAGICTUXknKH.jpg,/cvlLBcQWpO9X21jDHhgPJnE2aVq.jpg,en,tv,15.0,335.0
1433,American Dad!,"The series focuses on an eccentric motley crew that is the Smith family and their three housemates: Father, husband, and breadwinner Stan Smith; his better half housewife, Francine Smith; their college-aged daughter, Hayley Smith; and their high-school-aged son, Steve Smith. Outside of the Smith family, there are three additional main characters, including Hayley's boyfriend turned husband, Jeff Fischer; the family's man-in-a-goldfish-body pet, Klaus; and most notably the family's zany alien, Roger, who is ""full of masquerades, brazenness, and shocking antics.""","['Animation', 'Comedy']","['central intelligence agency (cia)', 'alien', 'social satire', 'adult animation', 'sitcom', 'domestic comedy']","['Seth MacFarlane', 'Wendy Schaal', 'Rachael MacFarlane', 'Scott Grimes', 'Dee Bradley Baker']","['Matt Weitzman', 'Seth MacFarlane', 'Mike Barker']",,2005-02-06,7.022,2422,128.2257,/eb9sH2am9IUSQ8GhXTNAVoujk8W.jpg,/iixxhk3ycXmFqBn616pAsC3lu53.jpg,en,tv,22.0,401.0
1434,Family Guy,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.","['Animation', 'Comedy']","['rhode island', 'middle class', 'satire', 'parody', 'dysfunctional family', 'adult humor', 'social satire', 'boy genius', 'new england', 'adult animation']","['Seth MacFarlane', 'Alex Borstein', 'Mila Kunis', 'Seth Green', 'Patrick Warburton', 'Arif Zahir']",['Seth MacFarlane'],,1999-01-31,7.41,5062,253.5646,/3PFsEuAiyLkWsP4GG6dIV37Q6gu.jpg,/l7wShoIdIUwaDIbsHno9pO5MZXT.jpg,en,tv,24.0,456.0
1435,The Good Wife,Alicia Florrick boldly assumes full responsibility for her family and re-enters the workforce after her husband's very public sex and political corruption scandal lands him in jail.,['Drama'],"['mother', 'infidelity', 'governor', 'politics', 'lawyer', 'justice', 'cynical', 'defense attorney', 'tense', 'witty', 'distressing']","['Julianna Margulies', 'Christine Baranski', 'Matt Czuchry', 'Alan Cumming', 'Cush Jumbo', 'Jeffrey Dean Morgan']","['Michelle King', 'Robert King']",43.0,2009-09-22,7.616,692,71.4807,/lasNCd45fpPLirlA7QxkuopWro.jpg,/uinrziSwEmS6s8VvGBad5sed7bF.jpg,en,tv,7.0,156.0
1438,The Wire,"Told from the points of view of both the Baltimore homicide and narcotics detectives and their targets, the series captures a universe in which the national war on drugs has become a permanent, self-sustaining bureaucracy, and distinctions between good and evil are routinely obliterated.","['Crime', 'Drama']","['corruption', 'newspaper', 'drug trafficking', 'drug dealer', 'baltimore, usa', 'gangster', 'police', 'organized crime', 'police detective', 'surveillance', 'power politics', 'urban decay', 'newspaper reporter', 'wiretapping', 'workers union', 'angry', 'education system', 'docks', 'black project', 'clinical', 'mayoral election', 'dramatic', 'violence', 'tense', 'sinister', 'depressing', 'admiring', 'appreciative', 'awestruck', 'callous', 'commanding', 'dignified', 'hopeful', 'horrified', 'informative', 'objective', 'ominous']","['Dominic West', 'Lance Reddick', 'Sonja Sohn', 'Wendell Pierce', 'Michael Kenneth Williams', 'Deirdre Lovejoy', 'Andre Royo', 'John Doman', 'Clarke Peters', 'Jamie Hector']",['David Simon'],,2002-06-02,8.633,2770,71.8009,/4lbclFySvugI51fwsyxBTOm4DqK.jpg,/layPSOJGckJv3PXZDIVluMq69mn.jpg,en,tv,5.0,60.0
91555,All Elite Wrestling: Dynamite,A world-class roster of diverse male and female wrestlers give fans a new wrestling experience for the first time in 20 years.,"['Action & Adventure', 'Drama']","['sports entertainment', 'pro wrestling', 'all elite wrestling (aew)', 'excited']",[],[],86.0,2019-10-02,8.0,86,79.5502,/gPNWVCp0zrHRmwfovUpUQO44sts.jpg,/veIrzS2AkYm0UaYYcVw9ziWkJoB.jpg,en,tv,8.0,365.0
1450,The Closer,"Deputy Police Chief Brenda Leigh Johnson transfers from Atlanta to LA to head up a special unit of the LAPD that handles sensitive, high-profile murder cases. Johnson's quirky personality and hard-nosed approach often rubs her colleagues the wrong way, but her reputation as one of the world's best interrogator eventually wins over even her toughest critics.","['Crime', 'Drama', 'Mystery']","['police', 'los angeles, california', 'female cop', 'police investigation', 'lapd', 'crime investigation', 'male cop', 'police procedural']","['Kyra Sedgwick', 'J.K. Simmons', 'Corey Reynolds', 'Robert Gossett', 'G.W. Bailey', 'Tony Denison', 'Michael Paul Chan', 'Phillip P. Keene', 'Jon Tenney', 'Raymond Cruz']","['James Duff', 'Michael M. Robin']",46.0,2005-06-13,7.86,346,62.5902,/q6FhABXGf3TaYKoKNwzGAEzW7bt.jpg,/oenEPUQI0ZgeaBWB5dYGrzrA9gN.jpg,en,tv,7.0,109.0
19885,Sherlock,A modern update finds the famous sleuth and his doctor partner solving crime in 21st century London.,"['Crime', 'Drama', 'Mystery']","['london, england', 'detective', 'based on novel or book', 'workaholic', 'investigation', 'friendship', 'police', 'genius', 'murder', 'whodunit', 'doctor', 'private detective', 'murder mystery', 'police procedural', 'sherlock holmes', 'army medic', 'cerebral', 'suspenseful', 'tense', 'deduction', 'ambiguous', 'amused', 'urgent', 'sharp', 'tortured genius']","['Benedict Cumberbatch', 'Martin Freeman']","['Mark Gatiss', 'Steven Moffat']",90.0,2010-07-25,8.507,6600,40.8065,/7WTsnHkbA0FaG6R9twfFde0I9hl.jpg,/8rvLEmdI4gLrMO1rLqbNdnNcPFE.jpg,en,tv,4.0,12.0
81329,Chronicles of the Sun,Claire is surprised when she gets arrested for the murder of her childhood friend after she returns to Montpellier.,['Soap'],['exuberant'],"['Mélanie Maudran', 'Moïse Santamaria', 'Yvon Back', 'Benjamin Bourgois', 'Chrystelle Labaude']","['Olivier Szulzynger', 'Eline Le Fur', 'Cristina Arellano', 'Stéphanie Tchou-Cotta']",26.0,2018-08-27,6.566,129,80.1714,/t6jVlbPMtZOJoAOfeoR4yQmnjXM.jpg,/aizbHLcKVWvJ7jxkflJzTu5Z8GE.jpg,fr,tv,8.0,1943.0
69050,Riverdale,"Set in the present, the series offers a bold, subversive take on Archie, Betty, Veronica and their friends, exploring the surreality of small-town life, the darkness and weirdness bubbling beneath Riverdale’s wholesome facade.","['Crime', 'Drama', 'Mystery']","['love triangle', 'casino', 'witch', 'killing', 'small town', 'amateur detective', 'magic', 'manipulation', 'bisexuality', 'college', 'graduation', 'musical', 'farm', 'cult', 'high school', 'based on comic', 'revenge', 'lesbian relationship', 'board game', 'diner', 'school', 'mental institution', 'shooter', 'twins', 'group of friends', 'lgbt', 'murder investigation', 'small town sheriff', 'criminal gang', 'cliffhanger', 'grudge', 'teenage romance', 'teen drama', 'young adult', 'murder mystery', 'rich family', 'imaginative', 'parallel universe', 'supernatural power', 'dark', 'gay relationship', 'fbi agent', 'lost brother', 'teenager', 'biker gang', 'absurd', 'offbeat', 'romantic', 'bold', 'melodramatic']","['KJ Apa', 'Lili Reinhart', 'Camila Mendes', 'Cole Sprouse', 'Madelaine Petsch', 'Casey Cott', 'Drew Ray Tanner', 'Vanessa Morgan', 'Mädchen Amick']",['Roberto Aguirre-Sacasa'],45.0,2017-01-26,8.402,13766,56.0369,/d8mmn9thQ5dBk2qbv6BCqGUXWK3.jpg,/kb9XvtEnDhBVVit4eeKygqll4EA.jpg,en,tv,7.0,137.0
60863,Haikyu!!,"Inspired by a small-statured pro volleyball player, Hinata creates a volleyball team in his last year of middle school. Unfortunately the team is matched up against the ""King of the Court"" Tobio Kageyama’s team in their first tournament and inevitably lose. After the crushing defeat, Hinata vows to surpass Kageyama After entering high school, Hinata joins the volleyball team only to find that Tobio has also joined.","['Animation', 'Comedy', 'Drama']","['competition', 'training', 'volleyball', 'sports', 'high school', 'high school sports', 'rivalry', 'slice of life', 'tournament', 'bromance', 'based on manga', 'high school student', 'high school rivalry', 'school life', 'shounen', 'anime', 'school club', 'prodigy', 'japanese high school', 'teamwork', 'team sports', 'miyagi, japan', 'bukatsu']","['Ayumu Murase', 'Kaito Ishikawa']",[],24.0,2014-04-06,8.616,1534,39.8067,/8WEr48swcqe89Zsy5sdrGCASlIg.jpg,/zr1MDQCPVB5uJEHxiO6Tukn4OjH.jpg,ja,tv,4.0,85.0
46533,The Americans,"Set during the Cold War period in the 1980s, The Americans is the story of Elizabeth and Philip Jennings, two Soviet KGB officers posing as an American married couple in the suburbs of Washington D.C. and their neighbor, Stan Beeman, an FBI Counterintelligence agent.","['Crime', 'Drama']","['spy', 'washington dc, usa', 'undercover', 'fbi', 'cold war', 'kgb', 'period drama', 'russian spy', '1980s', 'dramatic', 'commanding']","['Keri Russell', 'Matthew Rhys', 'Holly Taylor', 'Keidrich Sellati', 'Noah Emmerich', 'Costa Ronin', 'Margo Martindale']",['Joe Weisberg'],,2013-01-30,7.9,1089,41.531,/w1UBlxEXhbKe8sp0fxFZh7MqTce.jpg,/7RrcmIQ7e37M3vMkUNAKCEA6uEy.jpg,en,tv,6.0,75.0
